codigo_material,preco_real,qtde_min,descricao,modelos,origem,t,ipi,ncm_classif_fiscal,codigo_barras
0463-902-2342,89.04,1,Camiseta verde ramo de folha masculina X,,0,0,0.0,61052000,886661724772
0463-902-2343,89.04,1,Camiseta cinza estampada masculina P,,0,0,0.0,61052000,886661724789
0463-902-2344,89.04,1,Camiseta cinza estampada masculina M,,0,0,0.0,61052000,886661724796
0463-902-2345,89.04,1,Camiseta cinza estampada masculina G,,0,0,0.0,61052000,886661724819
0463-902-2346,89.04,1,Camiseta cinza estampada masculina GG,,0,0,0.0,61052000,886661724826
0463-902-2347,89.04,1,Camiseta cinza estampada masculina XGG,,0,0,0.0,61052000,886661724840
0463-902-2348,89.04,1,Camiseta marrom raízes fortes masc. P,,0,0,0.0,61052000,886661724857
0463-902-2349,89.04,1,Camiseta marrom raízes fortes masc. M,,0,0,0.0,61052000,886661724871
0463-902-2350,89.04,1,Camiseta marrom raízes fortes masc. G,,0,0,0.0,61052000,886661724901
0463-902-2351,89.04,1,Camiseta marrom raízes fortes masc. GG,,0,0,0.0,61052000,886661724925
0463-902-2352,89.04,1,Camiseta marrom raízes fortes masc. XGG,,0,0,0.0,61052000,886661724949
0463-902-2353,257.25,1,Moletom preto fita STIHL unisex PP,,0,0,0.0,62014000,886661724956
0463-902-2354,257.25,1,Moletom preto fita STIHL unisex P,,0,0,0.0,62014000,886661724963
0463-902-2355,257.25,1,Moletom preto fita STIHL unisex M,,0,0,0.0,62014000,886661724970
0463-902-2356,257.25,1,Moletom preto fita STIHL unisex G,,0,0,0.0,62014000,886661724987
0463-902-2357,257.25,1,Moletom preto fita STIHL unisex GG,,0,0,0.0,62014000,886661724994
0463-902-2358,257.25,1,Moletom preto fita STIHL unisex XGG,,0,0,0.0,62014000,886661725007
0463-902-2359,257.25,1,Moletom listrado STIHL unisex PP,,0,0,0.0,62014000,886661725014
0463-902-2360,257.25,1,Moletom listrado STIHL unisex P,,0,0,0.0,62014000,886661725021
0463-902-2361,257.25,1,Moletom listrado STIHL unisex M,,0,0,0.0,62014000,886661725045
0463-902-2362,257.25,1,Moletom listrado STIHL unisex G,,0,0,0.0,62014000,886661725052
0463-902-2363,257.25,1,Moletom listrado STIHL unisex GG,,0,0,0.0,62014000,886661725069
0463-902-2364,257.25,1,Moletom listrado STIHL unisex XGG,,0,0,0.0,62014000,886661725076
0463-902-2365,296.1,1,Jaqueta poliester preto e cinza masc. P,,0,0,0.0,62014000,886661725083
0463-902-2366,296.1,1,Jaqueta poliester preto e cinza masc. M,,0,0,0.0,62014000,886661725090
0463-902-2367,296.1,1,Jaqueta poliester preto e cinza masc. G,,0,0,0.0,62014000,886661725106
0463-902-2368,296.1,1,Jaqueta poliester preto e cinza masc. GG,,0,0,0.0,62014000,886661725113
0463-902-2369,296.1,1,Jaqueta poliester preto e cinza masc. XG,,0,0,0.0,62014000,886661725120
0463-902-2370,326.55,1,Moletom canguru cinza unisex PP,,0,0,0.0,62013000,886661725144
0463-902-2371,326.55,1,Moletom canguru cinza unisex P,,0,0,0.0,62013000,886661725151
0463-902-2372,326.55,1,Moletom canguru cinza unisex M,,0,0,0.0,62013000,886661725168
0463-902-2373,326.55,1,Moletom canguru cinza unisex G,,0,0,0.0,62013000,886661725175
0463-902-2374,326.55,1,Moletom canguru cinza unisex GG,,0,0,0.0,62013000,886661725182
0463-902-2375,326.55,1,Moletom canguru cinza unisex XGG,,0,0,0.0,62013000,886661725199
0463-902-2376,567.0,1,Jaqueta bomber verde masculina P,,0,0,0.0,62014000,886661725205
0463-902-2377,567.0,1,Jaqueta bomber verde masculina M,,0,0,0.0,62014000,886661725212
0463-902-2378,567.0,1,Jaqueta bomber verde masculina G,,0,0,0.0,62014000,886661725229
0463-902-2379,567.0,1,Jaqueta bomber verde masculina GG,,0,0,0.0,62014000,886661725243
0463-902-2380,567.0,1,Jaqueta bomber verde masculina XGG,,0,0,0.0,62014000,886661725250
0463-902-2381,174.3,1,Blusa cinza com proteção solar unisex PP,,0,0,0.0,61052000,886661725267
0463-902-2382,174.3,1,Blusa cinza com proteção solar unisex P,,0,0,0.0,61052000,886661725274
0463-902-2383,174.3,1,Blusa cinza com proteção solar unisex M,,0,0,0.0,61052000,886661725281
0463-902-2384,174.3,1,Blusa cinza com proteção solar unisex G,,0,0,0.0,61052000,886661725298
0463-902-2385,174.3,1,Blusa cinza com proteção solar unisex GG,,0,0,0.0,61052000,886661725304
0463-902-2386,174.3,1,Blusa cinza com proteção solar unisex XG,,0,0,0.0,61052000,886661725311
0463-902-2387,174.3,1,Blusa laranja neon prot.solar unisex PP,,0,0,0.0,61052000,886661725328
0463-902-2388,174.3,1,Blusa laranja neon prot.solar unisex P,,0,0,0.0,61052000,886661725342
0463-902-2389,174.3,1,Blusa laranja neon prot.solar unisex M,,0,0,0.0,61052000,886661725359
0463-902-2390,174.3,1,Blusa laranja neon prot.solar unisex G,,0,0,0.0,61052000,886661725366
0463-902-2391,174.3,1,Blusa laranja neon prot.solar unisex GG,,0,0,0.0,61052000,886661725373
0463-902-2392,174.3,1,Blusa laranja neon prot.solar unisex XGG,,0,0,0.0,61052000,886661725380
0463-902-2393,156.03,1,Blusa laranja neon prot.solar KIDS Nr.2,,0,0,0.0,61052000,886661725397
0463-902-2394,156.03,1,Blusa laranja neon prot.solar KIDS Nr.4,,0,0,0.0,61052000,886661725403
0463-902-2395,156.03,1,Blusa laranja neon prot.solar KIDS Nr.6,,0,0,0.0,61052000,886661725410
0463-902-2396,156.03,1,Blusa laranja neon prot.solar KIDS Nr.8,,0,0,0.0,61052000,886661725427
0463-902-2397,156.03,1,Blusa laranja neon prot.solar KIDS Nr.10,,0,0,0.0,61052000,886661725441
0463-902-2398,149.1,1,Calção de praia masculino P,,0,0,0.0,61123100,886661725458
0463-902-2399,149.1,1,Calção de praia masculino M,,0,0,0.0,61123100,886661725465
0463-902-2400,149.1,1,Calção de praia masculino G,,0,0,0.0,61123100,886661725472
0463-902-2401,149.1,1,Calção de praia masculino GG,,0,0,0.0,61123100,886661725489
0463-902-2402,149.1,1,Calção de praia masculino XGG,,0,0,0.0,61123100,886661725496
0463-902-2403,36.75,10,Boné cinza mescla aba reta,,0,0,0.0,65050019,886661725502
0463-902-2404,36.75,10,Boné estilo baseball,,0,0,0.0,65050011,886661725519
0463-902-2405,36.75,10,Boné preto e marrom camurça trucker,,0,0,0.0,65050019,886661725526
0463-902-2406,189.0,1,Camisa flanela xadrez azul feminina P,,0,0,0.0,62063000,886661725540
0463-902-2407,189.0,1,Camisa flanela xadrez azul feminina M,,0,0,0.0,62063000,886661725557
0463-902-2408,189.0,1,Camisa flanela xadrez azul feminina G,,0,0,0.0,62063000,886661725564
0463-902-2409,189.0,1,Camisa flanela xadrez azul feminina GG,,0,0,0.0,62063000,886661725571
0463-902-2410,231.0,1,Camisa flanela xadrez azul masculina P,,0,0,0.0,62052000,886661725588
0463-902-2411,231.0,1,Camisa flanela xadrez azul masculina M,,0,0,0.0,62052000,886661725595
0463-902-2412,231.0,1,Camisa flanela xadrez azul masculina G,,0,0,0.0,62052000,886661725601
0463-902-2413,231.0,1,Camisa flanela xadrez azul masculina GG,,0,0,0.0,62052000,886661725618
0463-902-2414,231.0,1,Camisa flanela xadrez azul masculina XGG,,0,0,0.0,62052000,886661725625
0463-902-2415,225.75,1,Camisa social STIHL feminina PP,,0,0,0.0,62064000,886661725649
0463-902-2416,225.75,1,Camisa social STIHL feminina P,,0,0,0.0,62064000,886661725656
0463-902-2417,225.75,1,Camisa social STIHL feminina M,,0,0,0.0,62064000,886661725663
0463-902-2418,225.75,1,Camisa social STIHL feminina G,,0,0,0.0,62064000,886661725670
0463-902-2419,225.75,1,Camisa social STIHL feminina GG,,0,0,0.0,62064000,886661725687
0463-902-2420,225.75,1,Camisa social STIHL feminina XGG,,0,0,0.0,62064000,886661725694
0463-902-2421,252.0,1,Camisa social STIHL masculina P,,0,0,0.0,62053000,886661725700
0463-902-2422,252.0,1,Camisa social STIHL masculina M,,0,0,0.0,62053000,886661725717
0463-902-2423,252.0,1,Camisa social STIHL masculina G,,0,0,0.0,62053000,886661725724
0463-902-2424,252.0,1,Camisa social STIHL masculina GG,,0,0,0.0,62053000,886661725748
0463-902-2425,252.0,1,Camisa social STIHL masculina XGG,,0,0,0.0,62053000,886661725755
0463-902-2426,223.65,1,Avental jeans e courino,,0,0,0.0,62029000,886661725762
0463-902-5002,7.09,1,Precificador de produto MSA 120 CBQ,MSA120,0,0,0.0,49119900,886661680504
0463-902-5003,7.09,1,Precificador de produto MSA 140 CBQ,MSA140,0,0,0.0,49119900,886661680511
0463-902-5004,7.09,1,Precificador de produto MSA 160 CBQ,MSA160,0,0,0.0,49119900,886661680542
0463-902-5005,7.09,1,Precificador de produto MSA 161  T,MSA161T,0,0,0.0,49119900,886661680733
0463-902-5006,7.09,1,Precificador de produto MSA 200 CBQ,MSA200,0,0,0.0,49119900,886661680764
0463-902-5007,7.09,1,Precificador de produto MSA 220 CB,MSA220,0,0,0.0,49119900,886661680788
0463-902-5008,7.09,1,Precificador de produto MSE 141 CQ,MSE141,0,0,0.0,49119900,886661680818
0463-902-5009,7.09,1,Precificador de produto SE 33,SE33,0,0,0.0,49119900,886661680832
0463-902-5012,7.09,1,Precificador de produto MS 180 CBE,MS180CBE,0,0,0.0,49119900,886661680900
0463-902-5013,7.09,1,Precificador de produto MS 194 T,,0,0,0.0,49119900,886661680931
0463-902-5014,7.09,1,Precificador de produto MS 210,,0,0,0.0,49119900,886661680948
0463-902-5015,7.09,1,Precificador de produto MS 230,,0,0,0.0,49119900,886661680962
0463-902-5016,7.09,1,Precificador de produto MS 250,,0,0,0.0,49119900,886661681044
0463-902-5017,7.09,1,Precificador de produto MS 260,,0,0,0.0,49119900,886661681068
0463-902-5018,7.09,1,Precificador de produto SH 56,,0,0,0.0,49119900,886661681112
0463-902-5019,7.09,1,Precificador de produto MS 310,,0,0,0.0,49119900,886661681143
0463-902-5020,7.09,1,Precificador de produto MS 361,,0,0,0.0,49119900,886661681167
0463-902-5021,7.09,1,Precificador de produto MS 362 CM,,0,0,0.0,49119900,886661681181
0463-902-5022,7.09,1,Precificador de produto MS 382,,0,0,0.0,49119900,886661681242
0463-902-5023,7.09,1,Precificador de produto MS 462,,0,0,0.0,49119900,886661681259
0463-902-5024,7.09,1,Precificador de produto MS 651,,0,0,0.0,49119900,886661681266
0463-902-5025,7.09,1,Precificador de produto MS 661,,0,0,0.0,49119900,886661681273
0463-902-5026,7.09,1,Precificador de produto FSA 45,,0,0,0.0,49119900,886661681303
0463-902-5028,7.09,1,Precificador de produto FSA 65,,0,0,0.0,49119900,886661681327
0463-902-5029,7.09,1,Precificador de produto FSA 85,,0,0,0.0,49119900,886661681334
0463-902-5030,7.09,1,Precificador de produto FSE 41,,0,0,0.0,49119900,886661681341
0463-902-5031,7.09,1,Precificador de produto FSE 60,,0,0,0.0,49119900,886661681358
0463-902-5032,7.09,1,Precificador de produto FS 38,,0,0,0.0,49119900,886661681365
0463-902-5033,7.09,1,Precificador de produto FS 55,,0,0,0.0,49119900,886661681402
0463-902-5034,7.09,1,Precificador de produto FS 55 R,,0,0,0.0,49119900,886661681389
0463-902-5035,7.09,1,Precificador de produto FS 80,,0,0,0.0,49119900,886661681419
0463-902-5036,7.09,1,Precificador de produto FS 85,,0,0,0.0,49119900,886661681426
0463-902-5037,7.09,1,Precificador de produto FS 120,,0,0,0.0,49119900,886661681433
0463-902-5038,7.09,1,Precificador de produto FS 131,,0,0,0.0,49119900,886661681440
0463-902-5039,7.09,1,Precificador de produto FS 160,,0,0,0.0,49119900,886661681457
0463-902-5040,7.09,1,Precificador de produto FS 220,,0,0,0.0,49119900,886661681464
0463-902-5041,7.09,1,Precificador de produto FS 290,,0,0,0.0,49119900,886661681471
0463-902-5042,7.09,1,Precificador de produto FS 300,,0,0,0.0,49119900,886661681488
0463-902-5043,7.09,1,Precificador de produto FS 350,,0,0,0.0,49119900,886661681501
0463-902-5044,7.09,1,Precificador de produto FS 380,,0,0,0.0,49119900,886661681518
0463-902-5045,7.09,1,Precificador de produto FR 220,,0,0,0.0,49119900,886661681525
0463-902-5046,7.09,1,Precificador de produto KA 85 R,,0,0,0.0,49119900,886661681532
0463-902-5047,7.09,1,Precificador de produto RMA 370,,0,0,0.0,49119900,886661681549
0463-902-5048,7.09,1,Precificador de produto RMA 460,,0,0,0.0,49119900,886661681556
0463-902-5049,7.09,1,Precificador de produto RMA 460 V,,0,0,0.0,49119900,886661681563
0463-902-5050,7.09,1,Precificador de produto RMA 510,,0,0,0.0,49119900,886661681570
0463-902-5051,7.09,1,Precificador de produto RMA 510 V,,0,0,0.0,49119900,886661681587
0463-902-5052,7.09,1,Precificador de produto GTA 26,,0,0,0.0,49119900,886661681600
0463-902-5053,7.09,1,Precificador de produto HSA 26,,0,0,0.0,49119900,886661681617
0463-902-5054,7.09,1,Precificador de produto HSA 45,,0,0,0.0,49119900,886661681624
0463-902-5055,7.09,1,Precificador de produto HSA 56,,0,0,0.0,49119900,886661681631
0463-902-5056,7.09,1,Precificador de produto HSA 66,,0,0,0.0,49119900,886661681648
0463-902-5057,7.09,1,Precificador de produto HSE 52,,0,0,0.0,49119900,886661681655
0463-902-5058,7.09,1,Precificador de produto HSE 61,,0,0,0.0,49119900,886661681662
0463-902-5059,7.09,1,Precificador de produto HS 45,,0,0,0.0,49119900,886661681679
0463-902-5060,7.09,1,Precificador de produto HS 82R,,0,0,0.0,49119900,886661681686
0463-902-5061,7.09,1,Precificador de produto HLA 66,,0,0,0.0,49119900,886661681709
0463-902-5062,7.09,1,Precificador de produto HLA 56,,0,0,0.0,49119900,886661680498
0463-902-5063,7.09,1,Precificador de produto HTA 85,,0,0,0.0,49119900,886661680528
0463-902-5064,7.09,1,Precificador de produto HT 70 K,,0,0,0.0,49119900,886661680559
0463-902-5065,7.09,1,Precificador de produto HT 75,,0,0,0.0,49119900,886661680740
0463-902-5067,7.09,1,Precificador de produto BGA 45,,0,0,0.0,49119900,886661680771
0463-902-5068,7.09,1,Precificador de produto BGA 57,,0,0,0.0,49119900,886661680795
0463-902-5069,7.09,1,Precificador de produto BGA 86,,0,0,0.0,49119900,886661680825
0463-902-5070,7.09,1,Precificador de produto BGE 71,,0,0,0.0,49119900,886661680849
0463-902-5071,7.09,1,Precificador de produto BG 50,,0,0,0.0,49119900,886661680863
0463-902-5072,7.09,1,Precificador de produto BG 56,,0,0,0.0,49119900,886661680887
0463-902-5073,7.09,1,Precificador de produto BG 86 CE,,0,0,0.0,49119900,886661680917
0463-902-5074,7.09,1,Precificador de produto BR 420,,0,0,0.0,49119900,886661680924
0463-902-5075,7.09,1,Precificador de produto BR 430,,0,0,0.0,49119900,886661680955
0463-902-5076,7.09,1,Precificador de produto BR 600,,0,0,0.0,49119900,886661680979
0463-902-5077,7.09,1,Precificador de produto BR 800,,0,0,0.0,49119900,886661680986
0463-902-5078,7.09,1,Precificador de produto SG 11,,0,0,0.0,49119900,886661681013
0463-902-5079,7.09,1,Precificador de produto SG 20,,0,0,0.0,49119900,886661681020
0463-902-5080,7.09,1,Precificador de produto SG 31,,0,0,0.0,49119900,886661681051
0463-902-5081,7.09,1,Precificador de produto SG 71,,0,0,0.0,49119900,886661681075
0463-902-5082,7.09,1,Precificador de produto SR 420,,0,0,0.0,49119900,886661681105
0463-902-5083,7.09,1,Precificador de produto SR 430,,0,0,0.0,49119900,886661681129
0463-902-5084,7.09,1,Precificador de produto SR 450,,0,0,0.0,49119900,886661681136
0463-902-5085,7.09,1,Precificador de produto KM 85R,,0,0,0.0,49119900,886661681150
0463-902-5086,7.09,1,Precificador de produto KA 120 R,,0,0,0.0,49119900,886661681174
0463-902-5089,7.09,1,Precificador de produto RE 110,,0,0,0.0,49119900,886661681228
0463-902-5090,7.09,1,Precificador de produto RE 143,,0,0,0.0,49119900,886661681716
0463-902-5091,7.09,1,Precificador de produto RE 232,,0,0,0.0,49119900,886661681723
0463-902-5092,7.09,1,Precificador de produto KGA 770,,0,0,0.0,49119900,886661681730
0463-902-5093,7.09,1,Precificador de produto RE 150,,0,0,0.0,49119900,886661681747
0463-902-5094,7.09,1,Precificador de produto BT 45,,0,0,0.0,49119900,886661681754
0463-902-5095,7.09,1,Precificador de produto BT 131,,0,0,0.0,49119900,886661681761
0463-902-5096,7.09,1,Precificador de produto TSA 230,,0,0,0.0,49119900,886661681778
0463-902-5097,7.09,1,Precificador de produto TS 420,,0,0,0.0,49119900,886661681785
0463-902-5098,7.09,1,Precificador de produto TS 800,,0,0,0.0,49119900,886661681808
0463-902-5099,7.09,1,Precificador de produto FW 20,,0,0,0.0,49119900,886661681815
0463-902-5100,7.09,1,Precificador de produto SPA 65,,0,0,0.0,49119900,886661681822
0463-902-5101,7.09,1,Precificador de produto PC 70,,0,0,0.0,49119900,886661681839
0463-902-5102,7.09,1,Precificador de produto PC 75,,0,0,0.0,49119900,886661681846
0463-902-5103,7.09,1,Precificador de Misturador de Combustíve,,0,0,0.0,49119900,886661681853
0463-902-5104,7.09,1,Precificador de BATERIA AP200,,0,0,0.0,49119900,886661681860
0463-902-5105,7.09,1,Precificador de BATERIA AP300,,0,0,0.0,49119900,886661681877
0463-902-5106,7.09,1,Precificador de BATERIA AP300S,,0,0,0.0,49119900,886661681884
0463-902-5107,7.09,1,Precificador de BATERIA AK10,,0,0,0.0,49119900,886661681907
0463-902-5108,7.09,1,Precificador de BATERIA AK20,,0,0,0.0,49119900,886661681914
0463-902-5109,7.09,1,Precificador Bateria AK 30 S,,0,0,0.0,49119900,886661681921
0463-902-5110,7.09,1,Precificador de CARREGADOR AL300,,0,0,0.0,49119900,886661681938
0463-902-5111,7.09,1,Precificador de CARREGADOR AL101,,0,0,0.0,49119900,886661681945
0463-902-5112,7.09,1,Precificador de produto MSE 170,MSE 170,0,0,0.0,49119900,886661732852
0463-902-5113,7.09,1,Precificador de carregador AL 500,,0,0,0.0,49119900,886661732869
0463-902-5114,7.09,1,Precificador de produto HTA 86,HTA 86,0,0,0.0,49119900,886661732876
0463-902-5115,7.09,1,Precificador de produto RE 90 Plus,RE90 PLUS,0,0,0.0,49119900,795711705756
0463-902-5116,7.09,1,Precificador de produto RE 90.0,RE90.0,0,0,0.0,49119900,795711705763
0463-902-5117,7.09,1,Precificador de produto RE 80,RE80,0,0,0.0,49119900,795711705787
0463-902-5118,7.09,1,Precificador de produto RE 80 X,RE80X,0,0,0.0,49119900,795711705794
0463-902-5119,7.09,1,Precificador de produto HT 135,,0,0,0.0,49119900,795711895471
0463-902-5120,7.09,1,Precificador de produto FSA 57,,0,0,0.0,49119900,795711895488
0463-902-5121,7.09,1,Precificador de produto WP 300,WP 300,0,0,0.0,49119900,795711982478
0463-902-5122,7.09,1,Precificador de produto WP 600,WP 600,0,0,0.0,49119900,795711982645
0463-902-5123,7.09,1,Precificador de produto WP 900,WP 900,0,0,0.0,49119900,795711983147
0463-902-5124,7.09,1,Precificador de produto RMA 235,RMA235,0,0,0.0,49119900,886661027248
0463-902-5125,7.09,1,Precificador de produto RE 145,RE145,0,0,0.0,49119900,886661027255
0463-902-5126,7.09,1,Precificador de produto HSA 50,HSA50,0,0,0.0,49119900,886661109081
0463-902-5127,7.09,1,Precificador de produto FSA 86,FSA86,0,0,0.0,49119900,886661109098
0464-004-0150,115.5,1,Guarda-pó assistência técnica 50,Assistencia Tecnica,0,0,0.0,62019000,795711476403
0464-004-0152,115.5,1,Guarda-pó assistência técnica 52,Assistencia Tecnica,0,0,0.0,62019000,795711476410
0464-010-0000,26.25,10,Boné preto,5 Gomos C 2 Telas,0,0,0.0,65050011,795711324551
0464-035-0200,207.9,1,Miniatura MS Modelo tipo A 1:12,Miniatura Motosserra,1,0,6.5,95030099,886661394210
0464-035-0210,207.9,1,Modelo BL 1:12,Miniatura Motosserra,1,0,6.5,95030099,886661394227
0464-035-0220,207.9,1,Miniatura MS Modelo BLK 1:12,Miniatura Motosserra,1,0,6.5,95030099,886661394234
0464-035-0230,207.9,1,Miniatura MS Modelo BBÜ 1:12,Miniatura Motosserra,1,0,6.5,95030099,886661394241
0464-035-0240,207.9,1,"Miniatura MS Modelo Contra, 1:12",,1,0,6.5,95030099,886661394258
0464-095-0068,280.22,1,"Tip top comprido, 3-4 meses",,1,0,0.0,62092000,886661543434
0464-095-0099,83.08,1,Babador,,1,0,0.0,62092000,886661543243
0464-095-0168,167.58,1,"Tip top curto, 3-4 meses",,1,0,0.0,62092000,886661543465
0464-095-0192,167.58,1,"Tip top curto, 9-12 meses",,1,0,0.0,62092000,886661543489
0464-201-0010,18.9,1,Pacote de balas de iogurte 900g,,0,0,0.0,17049020,795711267544
0464-902-1502,73.5,1,Camiseta laranja P,,0,0,0.0,61091000,795711644222
0464-902-1503,73.5,1,Camiseta laranja M,,0,0,0.0,61091000,795711644239
0464-902-1504,73.5,1,Camiseta laranja G,,0,0,0.0,61091000,795711465117
0464-902-1505,73.5,1,Camiseta laranja GG,,0,0,0.0,61091000,795711465124
0464-902-1510,115.5,1,Guarda-pó assistência técnica 46,Assistência Técnica,0,0,0.0,62019000,795711466329
0464-902-1511,115.5,1,Guarda-pó assistência técnica 48,Assistência Técnica,0,0,0.0,62019000,795711466336
0464-902-1512,115.5,1,Guarda-pó assistência técnica 54,,0,0,0.0,62019000,886661017775
0464-902-1514,115.5,1,Guarda-pó assistência técnica 56,,0,0,0.0,62019000,795711466343
0464-902-1515,115.5,1,Guarda-pó assistência técnica 58,,0,0,0.0,62019000,795711466350
0464-902-1523,164.78,1,Camisa Oxfordine manga longa - GG,,0,0,0.0,62059090,795711477035
0464-902-1524,164.78,1,Camisa Oxfordine manga longa - XG,,0,0,0.0,62059090,795711477042
0797-110-2107,119.69,1,Camisa sarja bege manga longa P,,0,0,0.0,62052000,795711482121
0797-110-2110,119.69,1,"Camisa sarja bege manga longa, GG",,0,0,0.0,62052000,795711482152
0980-410-0001,214.37,1,Camisa preta Timbersports P,,1,0,0.0,62052000,795711954253
0980-410-0002,214.37,1,Camisa preta Timbersports M,,1,0,0.0,62052000,795711954260
0980-410-0003,214.37,1,Camisa preta Timbersports G,,1,0,0.0,62052000,795711954277
0980-410-0004,214.37,1,Camisa preta Timbersports GG,,1,0,0.0,62052000,795711954284
0980-410-0005,214.37,1,Camisa preta Timbersports XGG,,1,0,0.0,62052000,795711954291
0980-800-0002,35.21,1,Boné Timbersports,Hierarquia 50 - Prod. Florestais - Timbersports,1,0,0.0,65050011,795711954307
0980-810-1200,47.2,10,Boné Timbersports cinza,Hierarquia 50 - Prod. Florestais - Timbersports,1,0,0.0,65050011,886661017751
0986-310-6000,104.37,1,Carteira laranja,Hierarquia 50 - Prod. FlorestaisTimbersports,1,0,6.5,42023900,886661017294
0988-721-0000,83.27,1,Nécessaire preta preto,,1,0,6.5,42023900,886661110346
5910-890-2901,30.63,1,Gancho,TS 910.0I,1,10,5.0,73269090,795711990497
5910-890-2903,30.63,1,Gancho,TS 910.0,1,10,5.0,73269090,795711990503
5910-890-2930,22.41,1,Gancho 30,REA60 REA100,1,10,5.0,73269090,795711895778
5910-890-2950,51.16,1,Gancho,REA60 REA100,1,10,5.0,73269090,795711990558
5910-890-4810,39.0,1,Olhal 10,REA60 REA100,1,10,5.0,73269090,795711990589
5910-890-4812,31.72,1,Olhal 12,,1,10,5.0,73269090,795711990602
7030-871-0004,280.17,1,Copo Término de Cerveja 473ml - Stanley,,0,0,0.0,96170010,795711836870
7030-871-0005,36.75,10,Boné Rosa Claro,,0,0,0.0,65050011,886661033751
7030-871-0006,26.25,10,Viseira Laranja,,0,0,0.0,65050012,886661033768
7030-871-0007,45.73,1,Caneca em Cerâmica 230ml,,0,0,0.0,69120000,886661236718
7030-871-0008,39.9,1,Caneca em Inox 400ml,,0,0,0.0,73239300,886661236725
7030-871-0009,89.78,1,Sombrinha laranja,,0,0,0.0,66019110,886661236756
7030-871-0012,103.01,1,Camiseta 'desde 1973' preta unissex G,,0,0,0.0,61091000,886661236787
7030-871-0013,103.01,1,Camiseta 'desde 1973' preta unissex GG,,0,0,0.0,61091000,886661236817
7030-871-0014,103.01,1,Camiseta 'Força' branca P,,0,0,0.0,61091000,886661236824
7030-871-0015,103.01,1,Camiseta 'Força' branca M,,0,0,0.0,61091000,886661236831
7030-871-0016,103.01,1,Camiseta 'Força' branca G,,0,0,0.0,61091000,886661236848
7030-871-0017,103.01,1,Camiseta 'Força' branca GG,,0,0,0.0,61091000,886661236855
7030-871-0018,36.75,10,Boné laranja 'desde 1973',,0,0,0.0,65050019,886661236862
7030-871-0019,315.0,1,Moletom 'desde 1973' cinza P,,0,0,0.0,61102000,886661236893
7030-871-0020,315.0,1,Moletom 'desde 1973' cinza M,,0,0,0.0,61102000,886661236909
7030-871-0021,315.0,1,Moletom 'desde 1973' cinza G,,0,0,0.0,61102000,886661236916
7030-871-0022,315.0,1,Moletom 'desde 1973' cinza GG,,0,0,0.0,61102000,886661236923
7030-871-0024,131.25,1,Camiseta 1973 vermelha masc. P,,0,0,0.0,61099000,886661254736
7030-871-0025,131.25,1,Camiseta 1973 vermelha masc. M,,0,0,0.0,61099000,886661254743
7030-871-0026,131.25,1,Camiseta 1973 vermelha masc. G,,0,0,0.0,61099000,886661254750
7030-871-0028,346.5,1,Bota preta couro hidrofugado nr.37,,0,0,0.0,64039990,886661254774
7030-871-0029,346.5,1,Bota preta couro hidrofugado nr.38,,0,0,0.0,64039990,886661254781
7030-871-0030,346.5,1,Bota preta couro hidrofugado nr.39,,0,0,0.0,64039990,886661254798
7030-871-0031,346.5,1,Bota preta couro hidrofugado nr.40,,0,0,0.0,64039990,886661254804
7030-871-0032,346.5,1,Bota preta couro hidrofugado nr.41,,0,0,0.0,64039990,886661254811
7030-871-0033,346.5,1,Bota preta couro hidrofugado nr.42,,0,0,0.0,64039990,886661254828
7030-871-0034,346.5,1,Bota preta couro hidrofugado nr.43,,0,0,0.0,64039990,886661254835
7030-871-0035,346.5,1,Bota preta couro hidrofugado nr.44,,0,0,0.0,64039990,886661254842
7030-871-0036,7.09,1,Precificador de produto MH 610,MH610,0,0,0.0,49119900,886661296842
7030-871-0037,7.09,1,Precificador de produto MH 710,MH710,0,0,0.0,49119900,886661296859
7030-871-0038,7.09,1,Precificador de produto MSA 60,MSA60,0,0,0.0,49119900,886661296866
7030-871-0039,7.09,1,Precificador de produto MSA 70 C-B,MSA70 C-B,0,0,0.0,49119900,886661296873
7030-871-0040,7.09,1,Precificador de produto HTA 50,HTA50,0,0,0.0,49119900,886661296880
7030-871-0041,123.9,1,Camiseta 1973 marrom masc. P,,0,0,0.0,61099000,886661296897
7030-871-0042,123.9,1,Camiseta 1973 marrom masc. M,,0,0,0.0,61099000,886661296903
7030-871-0043,123.9,1,Camiseta 1973 marrom masc. G,,0,0,0.0,61099000,886661296910
7030-871-0045,97.65,1,Camiseta 'desde 1973' preta feminina P,,0,0,0.0,61091000,886661296934
7030-871-0046,97.65,1,Camiseta 'desde 1973' preta feminina M,,0,0,0.0,61091000,886661296941
7030-871-0047,97.65,1,Camiseta 'desde 1973' preta feminina G,,0,0,0.0,61091000,886661296958
7030-871-0048,97.65,1,Camiseta 'desde 1973' preta feminina GG,,0,0,0.0,61091000,886661296965
7030-871-0049,97.65,1,Camiseta 'Força' branca feminina P,,0,0,0.0,61091000,886661296972
7030-871-0050,97.65,1,Camiseta 'Força' branca feminina M,,0,0,0.0,61091000,886661296989
7030-871-0051,97.65,1,Camiseta 'Força' branca feminina G,,0,0,0.0,61091000,886661296996
7030-871-0053,36.75,10,Boné cinza 'desde 1973',,0,0,0.0,65050019,886661297016
7030-871-0054,67.2,1,Squeeze em vidro e aço inox 50 anos,,0,0,0.0,70109021,886661297023
